Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count;Price
2019-05-18;367.97;375.03;350.37;357.52;157000000.0;6450000000.0;17794150.09;670000.0;37071;76;1.12;17083472;1530000000.0;52066;362.745
2019-05-19;357.12;433.15;356.19;418.17;1230000000.0;7230000000.0;17796012.81;780000.0;38322;82;1.24;17086812;1060000000.0;94844;387.645
2019-05-20;417.89;423.13;380.31;414.55;367000000.0;7210000000.0;17797725.47;710000.0;37994;80;1.24;17090237;2230000000.0;60591;416.22
2019-05-21;414.68;448.6;399.96;417.05;339000000.0;7440000000.0;17799500.6;740000.0;7249;80;1.24;17102155;3260000000.0;5906;415.865
2019-05-22;416.76;424.84;380.93;387.82;273000000.0;7220000000.0;17801350.74;720000.0;40849;76;1.26;17102474;2440000000.0;63043;402.28999999999996
2019-05-23;387.13;409.1;368.19;405.47;1130000000.0;6930000000.0;17803238.33;760000.0;38899;78;1.27;17104465;1980000000.0;497;396.3
2019-05-24;405.65;424.52;394.18;408.98;228000000.0;7330000000.0;17805013.47;720000.0;40556;79;1.26;17109107;3830000000.0;46967;407.315
2019-05-25;409.09;415.95;399.68;406.05;116000000.0;7270000000.0;17806688.55;680000.0;40201;81;1.26;17113034;883000000.0;42482;407.57
2019-05-26;406.15;439.54;390.07;434.12;213000000.0;7370000000.0;17808463.66;770000.0;42685;85;1.25;17114100;2650000000.0;51557;420.135
2019-05-27;435.29;457.91;418.52;440.86;273000000.0;7780000000.0;17810263.79;800000.0;44587;85;1.24;17115547;8250000000.0;58664;438.07500000000005
2019-05-28;440.79;445.63;426.24;434.16;857000000.0;7740000000.0;17812063.9;780000.0;67131;84;1.25;17125175;2190000000.0;49308;437.475
2019-05-29;433.86;467.19;420.62;457.19;259000000.0;7950000000.0;17813989.02;870000.0;48563;84;1.23;17127798;3510000000.0;54597;445.525
2019-05-30;457.39;482.97;399.82;421.51;3160000000.0;8109999999.999999;17815901.56;810000.0;44666;85;1.26;17130115;2009999999.9999998;30961;439.45
2019-05-31;421.32;444.93;412.35;443.74;383000000.0;7630000000.0;17817739.09;810000.0;53852;84;1.2;17122163;2120000000.0;25154;432.53
2019-06-01;443.24;449.0;427.84;432.05;137000000.0;7820000000.0;17819376.7;710000.0;35932;84;1.21;17125573;1580000000.0;49087;437.645
2019-06-02;432.49;451.11;431.44;441.42;109000000.0;7880000000.0;17821176.82;800000.0;44025;84;1.21;17132499;1460000000.0;50084;436.95500000000004
2019-06-03;441.42;448.05;394.25;400.79;201000000.0;7570000000.0;17822864.44;680000.0;3871;78;1.24;17134200;2260000000.0;52855;421.105
2019-06-04;399.72;401.89;363.16;382.4;259000000.0;6890000000.0;17824864.57;760000.0;63663;78;1.25;17145011;2370000000.0;58494;391.06
2019-06-05;382.77;415.08;378.81;397.45;434000000.0;7060000000.0;17826652.16;710000.0;38661;78;1.26;17142637;1590000000.0;47554;390.11
2019-06-06;397.3;402.58;368.97;397.05;282000000.0;6920000000.0;17828414.78;700000.0;34567;79;1.25;17145550;1400000000.0;47887;397.175
2019-06-07;397.26;410.33;391.18;399.64;117000000.0;7120000000.0;17830214.89;720000.0;33729;79;1.25;17147864;1260000000.0;47001;398.45
2019-06-08;398.83;404.69;385.76;393.5;73270000.0;7050000000.0;17832039.98;720000.0;34567;79;1.24;17151071;1340000000.0;42381;396.16499999999996
2019-06-09;393.69;396.78;371.24;380.66;91120000.0;6840000000.0;17833827.58;680000.0;33366;78;1.25;17153755;1290000000.0;39949;387.175
2019-06-10;380.27;401.0;373.82;394.59;228000000.0;6920000000.0;17835652.69;720000.0;3507;79;1.25;17155854;3570000000.0;46819;387.42999999999995
2019-06-11;394.6;398.43;378.97;388.08;86660000.0;6920000000.0;17837340.29;660000.0;5506;79;0.98;17166212;1160000000.0;42811;391.34000000000003
2019-06-12;388.05;402.43;384.04;397.1;107000000.0;7010000000.0;17839127.88;710000.0;3843;78;0.98;17165647;2850000000.0;48996;392.57500000000005
2019-06-13;397.32;424.75;394.91;411.86;150000000.0;7320000000.0;17841027.97;780000.0;40007;80;0.96;17169013;1280000000.0;38192;404.59000000000003
2019-06-14;412.4;422.75;400.74;422.02;260000000.0;7330000000.0;17842828.02;760000.0;37812;81;0.96;17170733;2330000000.0;33102;417.21
2019-06-15;421.99;426.26;412.3;423.49;454000000.0;7500000000.0;17844690.62;790000.0;42676;82;0.95;17170925;3660000000.0;44109;422.74
2019-06-16;423.64;443.17;417.9;427.79;148000000.0;7680000000.0;17846415.75;740000.0;36736;84;0.95;17172528;1040000000.0;54069;425.71500000000003
2019-06-17;427.92;439.9;425.73;431.47;96520000.0;7710000000.0;17847940.86;660000.0;41248;84;0.91;17176274;2009999999.9999998;55099;429.69500000000005
2019-06-18;431.7;432.28;402.15;413.89;486000000.0;7420000000.0;17849778.46;760000.0;64846;81;0.92;17183863;1090000000.0;50339;422.79499999999996
2019-06-19;413.73;420.93;408.06;416.43;360000000.0;7380000000.0;17851603.56;760000.0;4127;81;0.73;17186001;1130000000.0;46161;415.08000000000004
2019-06-20;416.62;418.7;404.58;412.96;73190000.0;7360000000.0;17853428.66;760000.0;37554;81;0.73;17188203;1150000000.0;48344;414.78999999999996
2019-06-21;413.18;444.22;413.12;441.36;148000000.0;7690000000.0;17855278.78;810000.0;44682;86;0.76;17191381;2150000000.0;57366;427.27
2019-06-22;441.77;515.3;433.08;480.63;338000000.0;8350000000.0;17857153.95;900000.0;45483;91;0.78;17193299;8230000000.0;6629;461.2
2019-06-23;480.41;499.77;469.79;475.65;177000000.0;8640000000.0;17858891.58;820000.0;47188;90;0.77;17195598;6520000000.0;58818;478.03
2019-06-24;475.33;478.75;458.52;478.31;119000000.0;8400000000.0;17860654.15;840000.0;45723;90;0.77;17198075;2260000000.0;42743;476.82
2019-06-25;478.54;484.66;462.55;477.3;135000000.0;8490000000.0;17862429.29;850000.0;66534;90;0.77;17208596;5000000000.0;61195;477.92
2019-06-26;477.11;516.22;442.73;481.58;334000000.0;8770000000.0;17863929.41;720000.0;5826;91;0.74;17207514;3720000000.0;60191;479.345
2019-06-27;482.1;490.11;383.7;411.41;379000000.0;7740000000.0;17865754.6;750000.0;45004;83;0.89;17209748;3770000000.0;73136;446.755
2019-06-28;411.46;438.76;394.62;434.47;189000000.0;7530000000.0;17867592.25;800000.0;40446;86;0.91;17213501;2130000000.0;63583;422.96500000000003
2019-06-29;434.0;444.56;411.61;440.33;138000000.0;7640000000.0;17869442.39;810000.0;38611;87;0.89;17216453;947000000.0;58255;437.16499999999996
2019-06-30;440.42;448.79;395.35;398.83;155000000.0;7480000000.0;17871255.02;730000.0;36027;81;0.91;17220769;640000000.0;56727;419.625
2019-07-01;399.41;420.35;387.3;416.55;173000000.0;7210000000.0;17873130.12;780000.0;39215;84;0.91;17224398;3150000000.0;43827;407.98
2019-07-02;416.94;422.57;381.15;407.97;184000000.0;7130000000.0;17874942.64;730000.0;61476;83;0.9;17234500;1120000000.0;24444;412.45500000000004
2019-07-03;408.82;423.12;405.22;421.96;120000000.0;7380000000.0;17876780.25;770000.0;40691;87;0.91;17232923;1190000000.0;56777;415.39
2019-07-04;422.22;423.48;398.22;400.0;113000000.0;7390000000.0;17878605.34;730000.0;36862;83;0.87;17235336;746000000.0;48396;411.11
2019-07-05;399.87;410.7;390.8;400.31;301000000.0;7160000000.0;17880417.89;730000.0;3442;84;0.85;17236468;942000000.0;33581;400.09000000000003
2019-07-06;400.16;420.07;399.69;406.53;203000000.0;7300000000.0;17882130.54;700000.0;36209;86;0.84;17240472;1570000000.0;5223;403.345
2019-07-07;406.35;415.84;397.63;412.93;71050000.0;7260000000.0;17883880.68;720000.0;37449;86;0.85;17244165;871000000.0;50544;409.64
2019-07-08;412.69;420.58;406.01;418.11;82030000.0;7400000000.0;17885680.8;750000.0;37775;87;0.85;17245761;1060000000.0;51335;415.4
2019-07-09;418.27;429.04;410.18;415.45;112000000.0;7500000000.0;17887543.44;770000.0;65909;85;0.84;17252380;1010000000.0;58633;416.86
2019-07-10;415.69;423.26;378.37;389.05;188000000.0;7150000000.0;17889368.58;710000.0;43136;82;0.87;17249700;3980000000.0;65072;402.37
2019-07-11;388.67;388.94;312.86;345.78;360000000.0;6160000000.0;17891118.73;600000.0;45214;78;0.93;17251369;2060000000.0;61536;367.225
2019-07-12;345.53;361.97;336.89;353.64;156000000.0;6260000000.0;17892743.86;580000.0;36491;80;0.94;17252509;2310000000.0;56194;349.585
2019-07-13;353.66;354.0;329.97;343.7;439000000.0;6140000000.0;17894531.49;610000.0;33046;79;0.94;17255218;1150000000.0;54566;348.68
2019-07-14;344.62;345.78;272.81;280.77;433000000.0;5610000000.0;17896244.13;500000.0;3467;40;1.1;17257164;665000000.0;58666;312.695
2019-07-15;281.11;325.32;253.32;312.93;247000000.0;5290000000.0;17898169.28;610000.0;40457;47;1.18;17259706;1660000000.0;61822;297.02
2019-07-16;312.77;318.12;265.26;282.48;335000000.0;5230000000.0;17899981.9;510000.0;66164;40;1.22;17271557;1240000000.0;54603;297.625
2019-07-17;282.84;309.1;273.13;292.1;320000000.0;5210000000.0;17901919.49;560000.0;39355;40;1.23;17269117;1550000000.0;46572;287.47
2019-07-18;292.05;323.7;283.95;314.89;209000000.0;5450000000.0;17903632.11;540000.0;39423;46;1.26;17266909;868000000.0;60181;303.47
2019-07-19;314.96;315.82;295.03;308.05;138000000.0;5470000000.0;17905307.23;510000.0;42929;44;1.26;17270186;1570000000.0;57374;311.505
2019-07-20;307.93;344.35;305.09;324.7;181000000.0;5810000000.0;17907082.41;580000.0;454;49;1.27;17267877;1270000000.0;58301;316.315
2019-07-21;324.67;332.37;310.55;320.9;120000000.0;5770000000.0;17908857.51;570000.0;27816;48;1.27;17269164;618000000.0;48188;322.78499999999997
2019-07-22;321.07;324.93;299.55;310.0;102000000.0;5600000000.0;17910807.65;600000.0;31792;44;1.25;17270827;419000000.0;47499;315.53499999999997
2019-07-23;309.91;315.24;290.75;297.47;113000000.0;5430000000.0;17912582.77;530000.0;60804;43;1.21;17283001;1170000000.0;52112;303.69000000000005
2019-07-24;297.26;308.27;281.92;302.52;134000000.0;5260000000.0;17914445.33;560000.0;32516;43;1.21;17283718;860000000.0;36883;299.89
2019-07-25;302.47;312.52;294.13;302.27;89580000.0;5470000000.0;17916257.92;550000.0;30535;43;1.21;17283684;593000000.0;45212;302.37
2019-07-26;302.07;325.2;293.85;317.69;115000000.0;5590000000.0;17918133.03;600000.0;32685;47;1.23;17282460;933000000.0;45713;309.88
2019-07-27;317.72;325.97;297.54;305.31;126000000.0;5550000000.0;17919845.63;520000.0;30766;43;1.23;17285738;1350000000.0;42002;311.515
2019-07-28;305.26;312.96;289.45;310.82;83760000.0;5430000000.0;17921583.21;540000.0;28026;44;1.14;17287092;424000000.0;39462;308.03999999999996
2019-07-29;310.98;314.88;301.4;305.4;80730000.0;5520000000.0;17923420.79;560000.0;33212;43;1.13;17289906;713000000.0;43494;308.19
2019-07-30;305.31;325.18;302.06;318.63;81980000.0;5640000000.0;17925245.88;580000.0;61374;47;1.14;17302037;959000000.0;44221;311.97
2019-07-31;318.57;338.4;317.98;329.08;120000000.0;5900000000.0;17926945.98;560000.0;37169;48;1.11;17301898;1540000000.0;46911;323.825
2019-08-01;329.1;331.12;318.14;329.61;77290000.0;5820000000.0;17928746.09;590000.0;38314;48;1.09;17303971;735000000.0;50157;329.355
2019-08-02;329.65;334.73;319.92;327.99;284000000.0;5870000000.0;17930521.19;580000.0;32859;48;1.09;17305577;1090000000.0;47598;328.82
2019-08-03;328.09;349.15;326.2;335.77;276000000.0;6080000000.0;17932383.79;620000.0;31161;75;1.09;17307744;1560000000.0;46367;331.92999999999995
2019-08-04;335.79;339.73;328.68;336.46;138000000.0;6010000000.0;17934171.32;600000.0;27247;74;1.08;17308816;432000000.0;23179;336.125
2019-08-05;336.53;356.43;336.52;347.26;216000000.0;6230000000.0;17935958.92;620000.0;33123;78;1.08;17310309;787000000.0;54268;341.895
2019-08-06;347.17;355.47;329.33;335.46;179000000.0;6160000000.0;17937771.56;610000.0;61264;75;1.09;17319892;1510000000.0;5149;341.315
2019-08-07;334.93;346.73;330.32;338.22;427000000.0;6060000000.0;17939534.19;600000.0;34191;76;1.08;17317159;1500000000.0;54676;336.57500000000005
2019-08-08;338.39;339.43;324.94;333.03;60000000.0;5970000000.0;17941334.32;600000.0;33543;48;1.08;17314689;652000000.0;54177;335.71
2019-08-09;333.55;334.35;307.54;314.76;85670000.0;5710000000.0;17943146.92;570000.0;28223;45;1.1;17314637;643000000.0;47663;324.155
2019-08-10;315.02;324.45;301.49;315.08;351000000.0;5640000000.0;17945022.03;590000.0;25703;47;1.08;17316749;654000000.0;46122;315.04999999999995
2019-08-11;315.36;344.74;312.45;338.39;174000000.0;5890000000.0;17946872.12;630000.0;2434;76;1.04;17317157;467000000.0;4333;326.875
2019-08-12;338.34;339.9;326.25;329.49;55730000.0;5980000000.0;17948584.71;560000.0;26105;49;1.04;17318125;545000000.0;38419;333.91499999999996
2019-08-13;329.61;351.63;327.08;347.07;364000000.0;6080000000.0;17950509.81;670000.0;5633;77;1.05;17327137;776000000.0;46084;338.34000000000003
2019-08-14;347.03;358.64;304.55;311.04;217000000.0;5980000000.0;17952109.92;500000.0;33303;44;0.91;17325058;1160000000.0;5603;329.03499999999997
2019-08-15;311.07;323.24;266.21;314.3;1090000000.0;5420000000.0;17953910.03;570000.0;30567;45;0.83;17324805;919000000.0;5507;312.685
2019-08-16;314.13;315.83;297.6;308.75;536000000.0;5550000000.0;17955747.65;570000.0;29378;43;0.75;17324951;792000000.0;55282;311.44
2019-08-17;308.81;312.66;299.96;306.63;50680000.0;5530000000.0;17957572.71;560000.0;25257;42;0.74;17325844;500000000.0;31193;307.72
2019-08-18;306.58;325.48;302.17;317.23;219000000.0;5660000000.0;17959435.3;590000.0;26992;46;0.7;17326763;773000000.0;45705;311.905
2019-08-19;317.18;329.25;313.04;325.03;73390000.0;5770000000.0;17961047.89;520000.0;30695;47;0.7;17326153;898000000.0;43698;321.105
2019-08-20;325.36;326.16;311.14;315.48;49460000.0;5710000000.0;17962885.56;580000.0;5983;45;0.68;17339033;674000000.0;48801;320.42
2019-08-21;315.59;316.32;288.01;304.01;206000000.0;5400000000.0;17964723.19;550000.0;31809;42;0.69;17340122;688000000.0;52921;309.79999999999995
2019-08-22;303.77;315.87;294.94;312.1;175000000.0;5460000000.0;17966560.81;570000.0;31524;45;0.69;17340095;709000000.0;4666;307.935
2019-08-23;312.02;319.16;305.49;316.12;135000000.0;5600000000.0;17968423.4;590000.0;29128;46;0.68;17340038;429000000.0;40839;314.07
2019-08-24;316.17;316.79;298.89;305.95;60550000.0;5510000000.0;17970123.48;520000.0;25884;42;0.69;17340697;642000000.0;39174;311.06
2019-08-25;305.8;312.62;300.53;305.34;44270000.0;5500000000.0;17971923.58;550000.0;29306;42;0.69;17341024;533000000.0;4611;305.57
2019-08-26;305.44;315.93;303.2;310.84;411000000.0;5590000000.0;17973798.68;580000.0;33092;46;0.67;17341992;535000000.0;44047;308.14
2019-08-27;310.87;313.08;302.84;308.11;39650000.0;5530000000.0;17975586.25;550000.0;62432;44;0.65;17352816;563000000.0;40787;309.49
2019-08-28;308.09;309.64;283.4;291.75;126000000.0;5370000000.0;17977336.36;510000.0;37847;42;0.68;17353137;855000000.0;47017;299.91999999999996
2019-08-29;291.55;291.67;275.48;279.88;150000000.0;5070000000.0;17979161.46;510000.0;44664;39;0.69;17348757;820000000.0;49122;285.71500000000003
2019-08-30;279.99;284.33;270.08;278.79;173000000.0;5010000000.0;17980974.05;510000.0;38061;40;0.67;17346577;510000000.0;42436;279.39
2019-08-31;278.91;285.75;270.38;279.32;126000000.0;4990000000.0;17982811.62;510000.0;37567;40;0.65;17346736;766000000.0;41032;279.115
2019-09-01;279.19;283.81;273.42;281.69;26260000.0;5020000000.0;17984650.24;520000.0;492819;41;0.65;17351828;443000000.0;660009;280.44
2019-09-02;281.74;295.79;280.03;293.82;50450000.0;5180000000.0;17986488.16;540000.0;181307;43;0.67;17354476;378000000.0;12704;287.78
2019-09-03;293.92;306.72;293.15;300.81;172000000.0;5390000000.0;17988063.27;470000.0;8899;45;0.67;17387100;463000000.0;51246;297.365
2019-09-04;300.88;302.11;292.24;294.6;35140000.0;5340000000.0;17989888.37;540000.0;42377;43;0.68;17389447;527000000.0;51411;297.74
2019-09-05;294.52;296.37;285.46;292.84;80390000.0;5230000000.0;17991763.45;550000.0;41466;42;0.66;17388578;616000000.0;47192;293.67999999999995
2019-09-06;292.81;302.85;279.09;286.82;129000000.0;5280000000.0;17993563.59;520000.0;4364;40;0.66;17388988;860000000.0;57879;289.815
2019-09-07;286.76;306.0;283.93;300.45;103000000.0;5300000000.0;17995413.69;560000.0;36742;44;0.68;17391746;588000000.0;46123;293.605
2019-09-08;300.5;311.45;293.95;306.97;57730000.0;5480000000.0;17997101.28;520000.0;34107;44;0.68;17392733;477000000.0;42859;303.735
2019-09-09;306.75;313.83;297.73;304.5;162000000.0;5490000000.0;17998851.38;540000.0;35459;44;0.66;17394704;477000000.0;50757;305.625
2019-09-10;304.41;311.44;298.19;304.35;124000000.0;5490000000.0;18000726.47;570000.0;6434;43;0.66;17407078;919000000.0;47705;304.38
2019-09-11;304.06;307.31;291.86;299.36;47310000.0;5390000000.0;18002576.58;550000.0;37019;43;0.61;17406205;766000000.0;49372;301.71000000000004
2019-09-12;299.48;302.17;294.53;300.52;24620000.0;5370000000.0;18004389.16;540000.0;35754;43;0.61;17405866;673000000.0;47492;300.0
2019-09-13;300.53;300.86;294.87;298.83;25600000.0;5350000000.0;18006314.24;570000.0;36481;41;0.57;17404228;531000000.0;43513;299.67999999999995
2019-09-14;298.99;307.61;296.55;305.12;102000000.0;5440000000.0;18008039.33;530000.0;33369;42;0.47;17405786;617000000.0;43084;302.055
2019-09-15;304.98;307.85;302.06;303.41;23400000.0;5480000000.0;18009889.39;560000.0;33196;42;0.47;17407539;481000000.0;42027;304.19500000000005
2019-09-16;303.36;309.8;299.99;308.02;141000000.0;5500000000.0;18011701.97;560000.0;33182;42;0.47;17408712;289000000.0;44309;305.69
2019-09-17;308.02;328.16;305.18;318.62;164000000.0;5700000000.0;18013564.57;600000.0;66076;47;0.48;17419717;416000000.0;50004;313.32
2019-09-18;318.55;333.45;318.51;323.58;516000000.0;5860000000.0;18015389.66;590000.0;38271;48;0.47;17419441;757000000.0;50323;321.065
2019-09-19;323.5;325.17;304.18;323.75;170000000.0;5670000000.0;18017014.77;520000.0;36932;48;0.46;17418065;638000000.0;5225;323.625
2019-09-20;323.78;325.76;307.63;315.55;48320000.0;5700000000.0;18018939.87;610000.0;52719;46;0.46;17418718;519000000.0;49315;319.66499999999996
2019-09-21;315.36;318.44;309.32;311.7;32960000.0;5640000000.0;18020789.95;580000.0;38824;44;0.44;17419726;421000000.0;46859;313.53
2019-09-22;311.76;311.99;302.0;306.74;32780000.0;5510000000.0;18022590.04;550000.0;34352;43;0.44;17421100;406000000.0;41663;309.25
2019-09-23;306.93;308.09;290.3;291.88;171000000.0;5430000000.0;18024102.57;440000.0;32363;41;0.46;17419861;518000000.0;27901;299.405
2019-09-24;291.72;293.09;207.32;220.48;701000000.0;4500000000.0;18025852.67;390000.0;6555;27;0.93;17426647;1460000000.0;53647;256.1
