Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count;Price
2019-06-13;262.68;264.37;254.34;255.17;589000000.0;27340000000.0;105353621.14;3470000.0;360497;349;1.02;27099493;780000000.0;749758;258.925
2019-06-14;255.37;265.79;252.04;263.86;1080000000.0;27090000000.0;105367244.76;3610000.0;351579;356;0.97;27127578;853000000.0;825364;259.615
2019-06-15;263.78;273.41;261.76;269.21;1930000000.0;28090000000.0;105380841.14;3660000.0;330124;357;0.84;27207065;821000000.0;938952;266.495
2019-06-16;269.28;278.89;263.44;268.53;727000000.0;28610000000.0;105394536.89;3700000.0;443504;356;0.82;27185223;678000000.0;888979;268.905
2019-06-17;268.68;275.76;267.71;273.89;615000000.0;28630000000.0;105409176.01;3730000.0;338539;361;0.79;27230132;695000000.0;944094;271.28499999999997
2019-06-18;274.03;274.35;261.26;264.58;1730000000.0;28190000000.0;105422650.01;3550000.0;378719;356;0.8;27286407;828000000.0;850016;269.30499999999995
2019-06-19;264.61;270.19;263.61;268.9;1830000000.0;28190000000.0;105436216.26;3650000.0;331466;358;0.7;27327724;858000000.0;886054;266.755
2019-06-20;269.13;274.8;265.68;272.03;473000000.0;28430000000.0;105449844.01;3710000.0;313165;362;0.69;27372236;691000000.0;985024;270.58
2019-06-21;272.13;297.08;272.09;295.27;981000000.0;30230000000.0;105463313.46;3970000.0;390272;382;0.75;27411695;964000000.0;777627;283.7
2019-06-22;295.76;315.66;293.41;309.62;1230000000.0;32280000000.0;105477015.96;4220000.0;379012;395;0.74;27465313;939000000.0;758133;302.69
2019-06-23;309.4;318.55;304.7;306.99;884000000.0;32860000000.0;105490673.09;4190000.0000000005;339193;395;0.74;27509198;706000000.0;773499;308.195
2019-06-24;306.7;313.63;295.4;311.14;789000000.0;32299999999.999996;105504355.29;4240000.0;363545;395;0.75;27565372;844000000.0;809637;308.91999999999996
2019-06-25;311.18;317.33;305.91;316.71;763000000.0;32890000000.0;105517996.04;4310000.0;350197;402;0.75;27617027;994000000.0;932194;313.945
2019-06-26;316.53;363.54;314.32;334.17;1980000000.0;35510000000.0;105532664.85;4570000.0;388619;440;0.74;27663891;1430000000.0;848601;325.35
2019-06-27;334.39;342.88;274.41;293.57;1580000000.0;32580000000.0;105546257.35;3990000.0;357014;377;0.85;27723102;1190000000.0;814118;313.98
2019-06-28;293.62;312.79;289.96;309.73;1020000000.0;31940000000.0;105559897.04;4220000.0;325663;398;0.87;27770440;977000000.0;1004170;301.675
2019-06-29;309.09;324.05;291.88;317.16;867000000.0;32220000000.0;105573528.42;4340000.0;310251;406;0.87;27822183;878000000.0;733337;313.125
2019-06-30;317.51;323.15;286.69;290.04;841000000.0;32150000000.0;105587163.48;3980000.0;275123;375;0.91;27864017;624000000.0;685958;303.775
2019-07-01;290.3;301.63;279.11;293.92;828000000.0;30630000000.0;105600776.35;4000000.0;309889;378;0.89;27910490;796000000.0;951985;292.11
2019-07-02;294.31;296.65;271.7;291.5;886000000.0;29880000000.0;105614415.35;3960000.0;382288;373;0.89;27909490;753000000.0;895054;292.905
2019-07-03;292.06;303.66;289.34;302.1;672000000.0;31220000000.0;105627963.35;4090000.0;37057;391;0.9;27949898;685000000.0;753227;297.08000000000004
2019-07-04;302.36;304.0;280.48;283.01;535000000.0;31120000000.0;105641593.92;3860000.0;360399;370;0.89;27983349;551000000.0;747514;292.685
2019-07-05;282.67;295.11;280.3;287.85;1350000000.0;30450000000.0;105655121.44;3890000.0;319406;375;0.88;28011333;507000000.0;84908;285.26
2019-07-06;287.95;298.33;285.24;288.03;845000000.0;30880000000.0;105668905.81;3960000.0;318241;375;0.88;28042662;362000000.0;75404;287.99
2019-07-07;287.62;311.14;284.06;306.49;512000000.0;31520000000.0;105682597.88;4190000.0000000005;309297;395;0.9;28069969;470000000.0;582067;297.055
2019-07-08;306.44;314.96;302.45;313.32;539000000.0;32600000000.0;105696259.69;4280000.0;335258;398;0.9;28107284;614000000.0;809796;309.88
2019-07-09;313.28;318.38;302.81;307.99;585000000.0;32960000000.0;105709932.31;4220000.0;351558;394;0.9;28135240;1380000000.0;771955;310.635
2019-07-10;307.92;314.79;281.04;288.76;840000000.0;31480000000.0;105723547.44;3930000.0;347412;376;0.91;28176103;812000000.0;736096;298.34000000000003
2019-07-11;288.65;288.71;262.22;268.6;685000000.0;28840000000.0;105737229.56;3660000.0;313587;363;0.92;28201391;1070000000.0000001;975288;278.625
2019-07-12;268.59;279.51;266.48;275.44;382000000.0;28910000000.0;105750727.19;3720000.0;343689;370;0.92;28245729;565000000.0;726392;272.015
2019-07-13;275.47;275.85;261.84;268.91;936000000.0;28450000000.0;105764378.63;3670000.0;287614;367;0.89;28268175;309000000.0;587283;272.19000000000005
2019-07-14;269.43;269.74;222.94;226.11;1420000000.0;25690000000.0;105778158.31;3170000.0;297781;325;1.04;28301576;597000000.0;61349;247.77
2019-07-15;226.07;235.14;203.34;228.45;917000000.0;23590000000.0;105791662.06;3110000.0;360602;320;1.03;28339585;824000000.0;743294;227.26
2019-07-16;228.3;234.51;190.87;198.86;931000000.0;22390000000.0;105805207.69;2700000.0;268611;269;1.12;28374381;590000000.0;1003278;213.58
2019-07-17;198.86;219.78;192.62;211.28;730000000.0;21820000000.0;105818855.75;2880000.0;312639;315;1.15;28406541;675000000.0;830029;205.07
2019-07-18;211.4;229.69;206.35;226.15;653000000.0;23140000000.0;105832560.5;3110000.0;308987;327;1.16;28445604;599000000.0;667874;218.775
2019-07-19;226.18;226.56;213.4;221.26;389000000.0;23290000000.0;105846044.69;2980000.0;296342;321;1.15;28463133;499000000.0;815548;223.72
2019-07-20;221.4;235.66;220.27;228.48;362000000.0;24200000000.0;105860751.06;3160000.0;29372;330;1.15;28493502;352000000.0;584085;224.94
2019-07-21;228.58;229.84;217.2;225.38;300000000.0;23710000000.0;105874237.56;3040000.0;284257;325;1.15;28515773;277000000.0;522416;226.98000000000002
2019-07-22;225.66;228.23;211.45;217.18;356000000.0;23260000000.0;105887905.81;2970000.0;332359;322;1.11;28551206;436000000.0;640666;221.42000000000002
2019-07-23;217.08;219.29;208.39;212.17;335000000.0;22590000000.0;105901570.88;2900000.0;295644;318;1.1;28589293;398000000.0;606795;214.625
2019-07-24;212.13;218.15;201.23;216.47;399000000.0;22150000000.0;105915234.56;2960000.0;268921;321;1.1;28621803;378000000.0;907213;214.3
2019-07-25;216.49;225.1;215.54;219.2;316000000.0;23450000000.0;105928795.38;2980000.0;271079;319;1.1;28654646;407000000.0;949864;217.845
2019-07-26;219.13;220.53;212.79;219.16;250000000.0;22950000000.0;105942465.94;3000000.0;314692;319;1.1;28685163;608000000.0;64026;219.14499999999998
2019-07-27;219.16;223.82;202.54;207.14;390000000.0;22460000000.0;105956147;2830000.0;279933;308;1.08;28721558;264000000.0;577697;213.14999999999998
2019-07-28;207.08;213.44;197.76;211.36;283000000.0;21930000000.0;105969711.56;2860000.0;292897;313;1.03;28759600;228000000.0;572697;209.22000000000003
2019-07-29;211.52;215.37;206.24;210.68;251000000.0;22300000000.0;105983201.19;2840000.0;304681;312;1;28793309;398000000.0;67699;211.10000000000002
2019-07-30;210.66;214.69;204.2;209.87;213000000.0;22200000000.0;105996944.13;2890000.0;331809;311;1;28812646;398000000.0;715782;210.265
2019-07-31;209.85;219.03;209.6;218.66;241000000.0;22770000000.0;106010467.94;2950000.0;294035;316;0.98;28853354;414000000.0;684284;214.255
2019-08-01;218.74;219.29;210.95;217.44;228000000.0;22760000000.0;106023999.81;2940000.0;269308;313;0.98;28891761;676000000.0;877643;218.09
2019-08-02;217.53;222.62;214.84;217.68;647000000.0;23170000000.0;106037777;3000000.0;299037;314;0.98;28928779;454000000.0;768312;217.60500000000002
2019-08-03;217.76;224.59;216.6;222.14;479000000.0;23540000000.0;106051452.06;3030000.0;259678;314;0.97;28975915;316000000.0;783492;219.95
2019-08-04;222.16;223.78;217.46;222.67;305000000.0;23370000000.0;106065049.88;3030000.0;301295;316;0.95;29027103;237000000.0;569134;222.415
2019-08-05;222.71;236.84;222.69;233.2;677000000.0;24470000000.0;106078698.44;3170000.0;335179;329;0.97;29052562;706000000.0;718438;227.95499999999998
2019-08-06;233.16;239.45;222.57;225.97;698000000.0;24450000000.0;106092300.94;3070000.0;346542;322;0.97;29100512;573000000.0;732052;229.565
2019-08-07;225.66;231.17;220.83;226.02;1330000000.0;23970000000.0;106105991.25;3090000.0;310904;323;0.94;29143099;449000000.0;742477;225.84
2019-08-08;226.25;226.79;214.94;220.88;290000000.0;23580000000.0;106119512.19;2980000.0;306119;316;0.93;29181358;536000000.0;692736;223.565
2019-08-09;221.33;221.57;206.81;210.26;296000000.0;22600000000.0;106133052.31;2840000.0;326034;311;0.94;29206131;435000000.0;721762;215.79500000000002
2019-08-10;210.49;214.75;200.6;206.02;761000000.0;22030000000.0;106146783.13;2830000.0;315155;307;0.93;29245478;319000000.0;630929;208.255
2019-08-11;206.05;216.78;205.63;216.3;433000000.0;22430000000.0;106160316.81;2920000.0;29341;315;0.92;29278613;294000000.0;582507;211.175
2019-08-12;216.29;216.59;209.69;211.21;145000000.0;22530000000.0;106173995.94;2890000.0;349597;310;0.92;29299990;356000000.0;712949;213.75
2019-08-13;211.32;211.34;203.13;208.65;498000000.0;22090000000.0;106187559.88;2830000.0;322202;308;0.92;29363902;389000000.0;698671;209.985
2019-08-14;208.68;209.22;182.07;186.73;452000000.0;20800000000.0;106201235.81;2550000.0;321012;265;0.82;29407064;487000000.0;736647;197.70499999999998
2019-08-15;186.82;189.6;173.49;188.15;1370000000.0;19500000000.0;106214745.5;2540000.0;304059;262;0.82;29446752;569000000.0;689076;187.485
2019-08-16;188.05;188.22;178.28;185.26;979000000.0;19530000000.0;106228417.06;2540000.0;325186;264;0.7;29470190;430000000.0;718875;186.655
2019-08-17;185.24;186.95;182.02;185.65;133000000.0;19600000000.0;106242062.69;2530000.0;290153;262;0.66;29502462;262000000.0;641106;185.445
2019-08-18;185.61;198.09;183.3;194.62;433000000.0;20360000000.0;106255621.19;2640000.0;283406;268;0.63;29531717;270000000.0;62726;190.115
2019-08-19;194.58;203.67;193.03;202.29;222000000.0;21150000000.0;106270095.78;2730000.0;295257;299;0.64;29573201;386000000.0;724461;198.435
2019-08-20;202.53;202.92;194.72;196.61;181000000.0;21010000000.0;106283718.53;2680000.0;30496;270;0.64;29625791;535000000.0;73352;199.57
2019-08-21;196.69;197.25;180.18;187.29;472000000.0;19920000000.0;106297348.97;2540000.0;316421;263;0.65;29684388;365000000.0;7315;191.99
2019-08-22;187.31;195.12;183.25;190.58;365000000.0;20030000000.0;106310806.72;2580000.0;305383;269;0.65;29732299;391000000.0;737144;188.945
2019-08-23;190.45;196.54;188.51;194.4;331000000.0;20460000000.0;106325522.16;2670000.0;312715;271;0.65;29785109;385000000.0;733282;192.425
2019-08-24;194.39;194.44;185.97;190.9;148000000.0;20170000000.0;106338810.59;2540000.0;297544;269;0.65;29830925;265000000.0;684235;192.64499999999998
2019-08-25;190.87;192.38;182.93;186.47;144000000.0;19990000000.0;106352623.53;2570000.0;295058;265;0.65;29872833;255000000.0;67726;188.67000000000002
2019-08-26;186.57;194.22;185.7;188.35;1080000000.0;20200000000.0;106366119.78;2540000.0;30907;267;0.65;29920147;383000000.0;750845;187.45999999999998
2019-08-27;188.42;189.17;184.45;187.08;134000000.0;19860000000.0;106379659.97;2530000.0;308164;265;0.62;29959203;344000000.0;748158;187.75
2019-08-28;187.08;188.2;165.57;172.9;469000000.0;18970000000.0;106393278.09;2360000.0;303065;253;0.67;30006694;381000000.0;722262;179.99
2019-08-29;172.84;173.46;163.77;168.9;393000000.0;17980000000.0;106408031.53;2320000.0;308537;246;0.67;30048932;399000000.0;724189;170.87
2019-08-30;169.12;170.61;165.66;168.47;334000000.0;17930000000.0;106422654.16;2290000.0;288572;245;0.67;30083245;383000000.0;713194;168.79500000000002
2019-08-31;168.48;174.95;165.87;171.86;273000000.0;18020000000.0;106436234.91;2340000.0;282011;250;0.65;30120222;453000000.0;679773;170.17000000000002
2019-09-01;171.78;173.6;168.0;171.27;112000000.0;18200000000.0;106450798.53;2320000.0;275912;249;0.65;30155145;266000000.0;690235;171.525
2019-09-02;171.31;181.29;170.51;178.6;183000000.0;18630000000.0;106464428.72;2430000.0;319698;257;0.67;30193548;354000000.0;757539;174.95499999999998
2019-09-03;178.7;183.09;174.4;179.03;512000000.0;19070000000.0;106477912.4;2420000.0;303296;255;0.66;30233541;505000000.0;751224;178.865
2019-09-04;179.09;180.38;173.45;174.98;189000000.0;18870000000.0;106491376.72;2350000.0;296005;255;0.66;30263940;366000000.0;714432;177.035
2019-09-05;174.96;175.76;169.28;173.97;260000000.0;18440000000.0;106505008.53;2380000.0;326386;254;0.64;30294726;327000000.0;769872;174.465
2019-09-06;173.98;178.48;165.11;169.26;419000000.0;18470000000.0;106518570.28;2300000.0;320381;243;0.63;30338093;338000000.0;7685;171.62
2019-09-07;169.26;181.13;168.44;178.15;335000000.0;18640000000.0;106532171.84;2420000.0;284448;256;0.67;30375339;373000000.0;677445;173.70499999999998
2019-09-08;178.15;184.58;176.85;181.6;238000000.0;19290000000.0;106545689.47;2450000.0;279927;259;0.67;30412745;315000000.0;675137;179.875
2019-09-09;181.5;186.72;176.1;180.7;529000000.0;19220000000.0;106559211.15;2450000.0;316921;257;0.65;30455075;397000000.0;756508;181.1
2019-09-10;180.67;184.51;176.7;179.89;360000000.0;19260000000.0;106572707.72;2420000.0;296904;250;0.65;30490857;296000000.0;691617;180.27999999999997
2019-09-11;179.82;182.45;173.7;178.36;197000000.0;18970000000.0;106586255.03;2410000.0;295327;251;0.62;30531777;362000000.0;705292;179.09
2019-09-12;178.46;182.72;176.62;181.01;119000000.0;19070000000.0;106599895.4;2470000.0;301354;250;0.62;30571921;314000000.0;723726;179.735
2019-09-13;181.14;181.81;177.62;181.37;152000000.0;19130000000.0;106614267.4;2430000.0;270785;252;0.62;30606664;388000000.0;62347;181.255
2019-09-14;181.47;189.29;179.88;188.78;407000000.0;19670000000.0;106627891.15;2570000.0;271533;257;0.53;30639301;257000000.0;628467;185.125
2019-09-15;188.72;190.97;186.26;189.28;159000000.0;20110000000.0;106641413.78;2560000.0;277976;259;0.53;30672840;310000000.0;633961;189.0
2019-09-16;189.27;200.07;188.42;197.74;772000000.0;20640000000.0;106655136.09;2710000.0;30738;263;0.55;30711480;525000000.0;73301;193.505
2019-09-17;197.71;215.19;196.19;207.94;813000000.0;21790000000.0;106668697.22;2840000.0;297547;303;0.57;30747185;591000000.0;681814;202.825
2019-09-18;207.91;217.51;207.77;210.33;1770000000.0;22720000000.0;106682393.59;2890000.0;305563;306;0.56;30782618;614000000.0;708743;209.12
2019-09-19;210.33;224.36;201.94;220.98;962000000.0;22690000000.0;106695806.65;2970000.0;295149;312;0.56;30805917;497000000.0;692484;215.655
2019-09-20;221.08;222.15;212.14;218.1;313000000.0;23190000000.0;106709464.4;2970000.0;30984;309;0.55;30846761;457000000.0;717128;219.59
2019-09-21;218.06;221.49;213.37;215.02;259000000.0;23150000000.0;106723033.15;2920000.0;242789;308;0.53;30881734;260000000.0;596973;216.54000000000002
2019-09-22;215.0;215.5;205.98;211.19;278000000.0;22440000000.0;106736499.4;2840000.0;239625;304;0.53;30912000;255000000.0;576563;213.095
2019-09-23;211.27;211.69;198.58;201.03;686000000.0;22030000000.0;106750171.53;2750000.0;251471;293;0.56;30943594;401000000.0;639394;206.15
2019-09-24;200.77;202.68;152.82;166.45;2150000000.0;19320000000.0;106763497.65;2240000.0;296761;241;0.81;30990862;669000000.0;709522;183.61
2019-09-25;166.5;175.11;162.34;170.09;940000000.0;17980000000.0;106777094.53;2310000.0;278971;243;0.81;31036395;534000000.0;677675;168.29500000000002
2019-09-26;170.15;171.04;152.28;166.16;412000000.0;17530000000.0;106790574.84;2240000.0;265068;235;0.81;31070318;536000000.0;657676;168.155
2019-09-27;166.0;176.85;161.59;174.17;326000000.0;17910000000.0;106803973.97;2330000.0;268165;249;0.83;31104084;437000000.0;623632;170.08499999999998
2019-09-28;174.15;175.83;168.29;173.86;273000000.0;18480000000.0;106817504.65;2350000.0;24861;248;0.79;31132219;305000000.0;607857;174.005
2019-09-29;173.9;174.8;164.58;169.56;233000000.0;18080000000.0;106832043.46;2310000.0;231663;243;0.79;31165700;247000000.0;591986;171.73000000000002
2019-09-30;169.6;181.75;165.49;181.28;343000000.0;18500000000.0;106845489.03;2410000.0;285523;251;0.82;31200836;522000000.0;683924;175.44
2019-10-01;181.39;185.83;174.1;176.16;341000000.0;19230000000.0;106859059.96;2400000.0;339783;253;0.82;31233228;348000000.0;645073;178.77499999999998
2019-10-02;176.21;181.66;174.15;180.61;191000000.0;18920000000.0;106872427.84;2420000.0;32768;254;0.83;31250702;258000000.0;627137;178.41000000000003
2019-10-03;180.85;181.21;169.76;175.04;427000000.0;18730000000.0;106885916.21;2370000.0;288751;252;0.82;31280011;206000000.0;615189;177.945
2019-10-04;175.07;179.36;171.06;175.93;346000000.0;18730000000.0;106899442.78;2380000.0;268748;253;0.82;31308057;228000000.0;590197;175.5
2019-10-05;175.95;177.07;172.34;176.62;322000000.0;18710000000.0;106912991.15;2390000.0;272795;253;0.82;31338885;178000000.0;595118;176.285
2019-10-06;176.88;177.35;167.99;170.22;342000000.0;18430000000.0;106926571.09;2310000.0;343035;245;0.83;31367352;186000000.0;571769;173.55
2019-10-07;170.22;182.57;168.77;180.31;282000000.0;18880000000.0;106939966.53;2420000.0;284288;254;0.85;31408558;299000000.0;629382;175.265
2019-10-08;180.4;185.23;177.53;180.86;220000000.0;19360000000.0;106953330.78;2410000.0;306302;252;0.83;31450811;333000000.0;710373;180.63
2019-10-09;180.83;195.93;179.11;193.21;383000000.0;20110000000.0;106966754.59;2610000.0;318125;266;0.86;31493025;421000000.0;751354;187.02
2019-10-10;193.2;194.69;187.41;191.71;242000000.0;20480000000.0;106980123.78;2560000.0;326182;262;0.86;31529668;321000000.0;706127;192.45499999999998
2019-10-11;191.78;197.09;179.58;180.8;387000000.0;20020000000.0;106993545.96;2430000.0;315705;252;0.88;31560976;298000000.0;702673;186.29000000000002
2019-10-12;180.86;184.78;177.64;179.85;162000000.0;19510000000.0;107006859.4;2400000.0;279716;253;0.88;31596582;245000000.0;63445;180.35500000000002
2019-10-13;179.85;184.75;178.32;181.15;295000000.0;19500000000.0;107020291.28;2440000.0;250851;254;0.88;31631571;167000000.0;566845;180.5
2019-10-14;181.09;187.81;180.61;186.87;292000000.0;19710000000.0;107033703.4;2500000.0;300285;261;0.89;31669205;432000000.0;650601;183.98000000000002
2019-10-15;186.94;188.47;176.8;180.54;422000000.0;19550000000.0;107047294.15;2450000.0;302212;253;0.88;31716371;283000000.0;690703;183.74
2019-10-16;180.46;181.28;171.9;174.54;25000000.0;18700000000.0;107060629.9;2330000.0;291507;253;0.89;31756573;297000000.0;694589;177.5
2019-10-17;174.55;179.16;172.72;177.32;146000000.0;18860000000.0;107073934.96;2360000.0;285894;254;0.88;31802321;247000000.0;703704;175.935
2019-10-18;177.31;177.5;168.56;173.07;792000000.0;18540000000.0;107088244.78;2300000.0;310446;254;0.86;31864327;307000000.0;733646;175.19
2019-10-19;173.08;175.2;169.69;172.15;137000000.0;18510000000.0;107101579.84;2290000.0;276993;248;0.86;31907748;168000000.0;66517;172.615
2019-10-20;172.1;176.79;169.53;175.54;436000000.0;18510000000.0;107114957.96;2340000.0;248121;253;0.84;31939039;232000000.0;612341;173.82
2019-10-21;175.53;178.11;171.89;174.43;287000000.0;18710000000.0;107128156.65;2300000.0;271474;253;0.84;31982250;264000000.0;678528;174.98000000000002
2019-10-22;174.35;175.37;170.52;171.39;138000000.0;18570000000.0;107141603.15;2300000.0;274766;248;0.84;32020801;253000000.0;72623;172.87
2019-10-23;171.26;171.69;153.48;162.54;852000000.0;17630000000.0;107155023.53;2170000.0;275838;236;0.85;32058398;501000000.0;736388;166.89999999999998
2019-10-24;162.5;163.98;158.79;160.7;190000000.0;17290000000.0;107168224.78;2130000.0;272369;238;0.84;32096809;433000000.0;724917;161.6
2019-10-25;160.79;187.78;160.58;181.76;994000000.0;18770000000.0;107181148.53;2340000.0;290755;260;0.76;32121899;400000000.0;741655;171.27499999999998
2019-10-26;182.01;199.01;173.92;179.93;1580000000.0;19920000000.0;107195340.21;2370000.0;30366;257;0.76;32153148;467000000.0;716822;180.97
2019-10-27;180.08;189.09;176.82;184.31;549000000.0;19650000000.0;107208269.03;2390000.0;256776;263;0.75;32184515;251000000.0;642955;182.195
2019-10-28;184.37;189.96;180.85;183.34;275000000.0;19750000000.0;107221416.59;2400000.0;290065;263;0.73;32216979;620000000.0;721335;183.85500000000002
2019-10-29;181.97;193.03;181.64;190.98;461000000.0;20080000000.0;107234516.84;2500000.0;283366;268;0.75;32252101;420000000.0;707622;186.475
2019-10-30;190.97;192.13;180.32;183.37;286000000.0;19890000000.0;107247699.59;2420000.0;278695;263;0.76;32290665;363000000.0;717618;187.17000000000002
2019-10-31;183.41;185.46;177.97;182.49;216000000.0;19520000000.0;107260818.46;2390000.0;288701;262;0.72;32327171;351000000.0;744118;182.95
2019-11-01;182.39;184.75;177.44;183.11;364000000.0;19470000000.0;107274052.9;2430000.0;287405;262;0.72;32352513;290000000.0;705019;182.75
2019-11-02;183.23;186.17;181.85;183.22;97780000.0;19670000000.0;107287085.78;2390000.0;243269;262;0.71;32380698;191000000.0;590976;183.225
2019-11-03;183.28;185.08;179.12;181.71;108000000.0;19530000000.0;107300247.71;2390000.0;230486;261;0.7;32407746;215000000.0;571113;182.495
2019-11-04;181.74;189.45;180.49;186.19;696000000.0;19870000000.0;107313288.84;2430000.0;262207;261;0.71;32436110;393000000.0;670783;183.965
2019-11-05;186.26;192.54;182.18;188.89;537000000.0;20120000000.0;107326417.34;2480000.0;302907;265;0.71;32470736;480000000.0;739254;187.575
2019-11-06;188.83;194.69;187.96;191.19;496000000.0;20490000000.0;107339503.84;2510000.0;289661;269;0.69;32512768;307000000.0;707733;190.01
2019-11-07;191.24;192.26;184.34;186.47;339000000.0;20140000000.0;107352535.21;2430000.0;375764;261;0.67;32564519;250000000.0;857371;188.85500000000002
2019-11-08;186.5;188.06;180.81;183.67;462000000.0;19750000000.0;107365589.65;2400000.0;275241;261;0.68;32601514;326000000.0;699138;185.08499999999998
2019-11-09;183.6;185.66;182.62;184.87;266000000.0;19790000000.0;107378471.28;2380000.0;230831;262;0.63;32629825;172000000.0;604007;184.235
2019-11-10;184.8;192.54;183.29;188.99;180000000.0;20200000000.0;107391099.21;2390000.0;257611;264;0.64;32663922;170000000.0;609364;186.895
2019-11-11;189.12;190.2;183.88;184.72;436000000.0;20050000000.0;107403733.96;2330000.0;284231;261;0.61;32711140;258000000.0;710155;186.92000000000002
2019-11-12;184.69;187.26;182.22;186.78;150000000.0;19890000000.0;107416440.46;2370000.0;285556;262;0.61;32748328;339000000.0;70866;185.735
2019-11-13;186.99;189.38;185.16;187.87;123000000.0;20070000000.0;107429115.28;2380000.0;278616;266;0.61;32793755;273000000.0;713551;187.43
2019-11-14;187.84;188.37;182.81;184.64;150000000.0;19880000000.0;107441763.4;2340000.0;271266;263;0.61;32837209;241000000.0;679505;186.24
2019-11-15;184.63;186.48;177.14;179.92;246000000.0;19530000000.0;107454373.84;2270000.0;257911;257;0.6;32869828;316000000.0;683049;182.27499999999998
2019-11-16;179.84;183.34;179.08;182.21;163000000.0;19490000000.0;107466990.09;2300000.0;233167;261;0.59;32900830;169000000.0;596661;181.025
2019-11-17;182.27;186.27;179.9;183.81;175000000.0;19720000000.0;107479686.28;2330000.0;242722;263;0.59;32932276;164000000.0;600168;183.04000000000002
2019-11-18;183.82;183.9;174.51;177.93;175000000.0;19350000000.0;107492272.15;2240000.0;269423;257;0.6;32969778;295000000.0;734472;180.875
2019-11-19;177.82;178.34;172.4;175.58;153000000.0;18850000000.0;107504723.96;2180000.0;283555;255;0.6;33012115;397000000.0;735532;176.7
2019-11-20;175.74;177.24;173.29;174.31;127000000.0;18870000000.0;107517352.59;2200000.0;269725;255;0.6;33038576;346000000.0;689771;175.025
2019-11-21;174.42;175.48;155.97;160.81;306000000.0;17760000000.0;107531122.84;2049999.9999999998;306522;237;0.65;33083882;425000000.0;762896;167.615
2019-11-22;160.83;162.58;138.26;149.75;519000000.0;16260000000.000002;107543661.15;1880000.0;341671;232;0.69;33107198;663000000.0;794748;155.29000000000002
2019-11-23;150.01;154.42;146.48;152.0;185000000.0;16180000000.0;107556341.15;1930000.0;281447;233;0.67;33136336;276000000.0;63167;151.005
2019-11-24;152.11;153.12;139.17;140.35;192000000.0;15760000000.0;107568966.78;1790000.0;247215;228;0.71;33161979;184000000.0;59688;146.23000000000002
2019-11-25;140.13;151.64;132.1;146.02;439000000.0;15230000000.0;107582352.86;1820000.0;326634;228;0.56;33199230;608000000.0;762888;143.075
2019-11-26;146.04;149.74;143.64;147.67;172000000.0;15780000000.0;107594167.42;1750000.0;264714;229;0.56;33225198;248000000.0;679733;146.855
2019-11-27;147.63;155.64;141.11;152.86;297000000.0;15950000000.0;107606051.22;1820000.0;252198;235;0.57;33257805;426000000.0;674957;150.245
2019-11-28;152.92;154.64;149.33;150.99;156000000.0;16379999999.999998;107617827.91;1780000.0;260028;229;0.57;33288030;400000000.0;62308;151.95499999999998
2019-11-29;150.89;157.63;150.52;154.7;182000000.0;16600000000.000002;107629584.22;1810000.0;280233;234;0.56;33305002;264000000.0;670568;152.795
2019-11-30;154.68;155.45;150.0;151.64;111000000.0;16450000000.0;107641522.72;1810000.0;25524;231;0.54;33330567;251000000.0;584871;153.16
2019-12-01;151.6;152.5;146.04;151.0;156000000.0;16020000000.0;107653207.97;1770000.0;244768;231;0.54;33371702;187000000.0;615069;151.3
2019-12-02;151.01;151.59;146.9;148.94;112000000.0;16030000000.000002;107665090.6;1770000.0;283061;231;0.54;33410504;405000000.0;68121;149.975
2019-12-03;148.9;150.1;145.84;147.37;212000000.0;15960000000.0;107676944.6;1750000.0;250073;228;0.54;33449935;272000000.0;610528;148.135
2019-12-04;147.41;152.18;143.31;145.48;237000000.0;15880000000.0;107688664.22;1710000.0;253029;225;0.54;33482801;256000000.0;661004;146.445
2019-12-05;145.48;148.97;143.81;148.22;143000000.0;15760000000.0;107700452.91;1740000.0;288568;226;0.54;33509675;268000000.0;617647;146.85
2019-12-06;148.21;149.83;145.86;148.7;171000000.0;15900000000.0;107712232.29;1750000.0;239911;227;0.54;33539697;258000000.0;573666;148.45499999999998
2019-12-07;148.94;149.74;147.17;147.51;157000000.0;15980000000.0;107724066.04;1750000.0;207488;226;0.53;33562300;158000000.0;488124;148.225
2019-12-08;147.46;151.91;146.41;150.93;150000000.0;16070000000.0;107735756.47;1760000.0;200052;230;0.54;33580775;110000000.0;440672;149.195
2019-12-09;150.7;151.55;146.69;147.42;192000000.0;16090000000.0;107747559.41;1740000.0;26925;225;0.54;33618292;204000000.0;635462;149.06
2019-12-10;147.4;148.35;143.9;145.59;190000000.0;15780000000.0;107759523.41;1740000.0;249591;225;0.54;33652231;276000000.0;631603;146.495
2019-12-11;145.64;146.36;142.0;143.29;128000000.0;15560000000.0;107771201.35;1670000.0;250575;224;0.53;33678429;158000000.0;625349;144.46499999999997
2019-12-12;143.64;145.8;139.26;144.68;137000000.0;15410000000.0;107783118.85;1720000.0;32542;225;0.53;33779852;210000000.0;635638;144.16
2019-12-13;144.79;145.21;142.79;144.66;138000000.0;15540000000.0;107794543.66;1650000.0;34649;223;0.52;33905181;184000000.0;621511;144.725
